ID,NAME
7944,3dkm_1_A
7945,2wee_1_A
7946,4gpv_1_A
7948,2fps_1_B
7949,4klk_1_A
7951,2zbb_1_A
7952,5twa_1_A
7953,2b0v_1_A
7954,3mt1_1_A
7955,4wri_1_A
7956,2a9s_1_B
7957,3mep_1_B
7958,5jzs_1_A
7959,4ecm_1_A
7960,1yns_1_A
7961,3ezs_1_B
7962,3nvx_1_A
7963,3a1y_1_G
7964,2x4l_1_A
7965,3x27_1_B
7966,2vdf_1_A
7967,5ns3_1_A
7969,2od5_1_A
7970,2w83_1_D
7971,1hr6_1_A
7972,3t33_1_A
7974,6byw_1_D
7975,2fcw_1_A
7977,4bx8_1_A
7978,1tjc_1_B
7979,2a0s_1_A
7980,4ma7_1_A
7981,1b33_1_A
7982,5ggl_1_A
7984,3bb8_1_A
7985,6ckn_1_B
7986,5gn1_1_A
7987,4tr4_1_A
7988,3c3d_1_B
7990,4me2_1_A
7991,1nqy_1_A
7992,4gbj_1_B
7993,3tev_1_A
7994,1sq5_1_A
7995,5mst_1_A
7996,1saz_1_A
7997,4qju_1_A
7998,4uyp_1_C
8000,4h2y_1_D
8001,1chk_1_A
8002,3eo4_1_B
8003,5z11_1_B
8005,2bay_1_B
8006,3ihg_1_A
8007,5uuj_1_A
8008,1qc7_1_B
8010,5xxs_1_A
8011,4io7_1_B
8012,4a2a_1_A
8013,1z9w_1_A
8014,4nn5_1_C
8015,2j58_1_A
8016,3h0l_1_C
8017,5lrw_1_A
8018,4jqf_1_A
8019,4e16_1_B
8020,4n3w_1_A
8021,2fwv_1_B
8022,2imj_1_B
8023,3u9j_1_A
8024,3gve_1_B
8025,4f8a_1_A
8026,1pmh_1_A
8027,1h8e_1_G
8028,5c98_1_A
8029,3wyd_1_B
8030,4jd0_1_A
8031,5fig_1_D
8032,2eg5_1_B
8033,3f6o_1_B
8034,5m2a_1_A
8036,2cu5_1_A
8037,4qnc_1_A
8038,1xnj_1_A
8039,2oqg_1_B
8040,4pfy_1_A
8041,1eok_1_A
8042,5nus_1_B
8043,3g5j_1_A
8044,4f7u_1_A
8046,3kzp_1_A
8047,4cq1_1_A
8048,3e97_1_B
8049,4chm_1_A
8050,4b6x_1_A
8051,4ro5_1_A
8053,4of8_1_B
8054,4rl4_1_B
8055,3jso_1_A
8056,2eo4_1_B
8058,3kyc_1_C
8059,4nb0_1_B
8060,2b7k_1_A
8061,3tow_1_A
8063,2bgc_1_B
8064,1x0p_1_A
8065,5g2u_1_A
8066,4ut2_1_A
8067,3jys_1_A
8068,5wan_1_B
8069,5gpk_1_B
8070,5ay6_1_A
8071,3lua_1_A
8072,3f62_1_A
8073,3hms_1_A
8074,4zrb_1_C
8075,5o33_1_B
8076,3n3c_1_A
8077,5c1j_1_A
8078,4i66_1_B
8080,4maf_1_B
8081,5t87_1_A
8082,4tq3_1_A
8083,5hwk_1_A
8084,6b12_1_A
8085,1ptq_1_A
8087,5h3b_1_A
8088,1oz9_1_A
8089,1qgo_1_A
8090,5bps_1_B
8091,2v8s_1_B
8092,2zu8_1_A
8093,4arm_1_A
8094,3vr4_1_G
8095,2qxx_1_A
8096,4z8w_1_A
8097,1js2_1_A
8098,2o1m_1_A
8099,3idh_1_A
8100,1zuo_1_A
8101,6cwx_1_A
8102,3bc9_1_A
8103,1vrm_1_A
8104,4bnq_1_B
8105,5d1i_1_B
8106,5gy2_1_B
8107,3f7w_1_A
8109,5j7r_1_A
8110,5vip_1_A
8111,4hyn_1_A
8112,3rht_1_B
8113,4p94_1_B
8114,2ac2_1_A
8116,2z3x_1_A
8117,2p7h_1_C
8118,1hjr_1_B
8119,4nx9_1_A
8120,2uvk_1_A
8121,1zx5_1_A
8122,3kxr_1_A
8123,4zqu_1_A
8124,1udx_1_A
8126,2e5y_1_B
8127,4hpz_1_A
8128,1ogb_1_B
8129,3t6p_1_A
8130,4rd7_1_B
8131,3k7d_1_A
8132,5ub6_1_A
8133,4ich_1_A
8134,1m1f_1_B
8135,3g2o_1_A
8137,5c4i_1_A
8138,5vsz_1_A
8139,5nbr_1_B
8140,2hbo_1_B
8141,4nrd_1_A
8142,4oem_1_C
8143,3s9k_1_A
8144,3tmk_1_A
8145,3fdr_1_A
8146,4hdd_1_B
8147,2uvf_1_A
8148,3gra_1_B
8150,2pw9_1_B
8151,3nxc_1_B
8152,2c3v_1_A
8153,1ylc_1_B
8154,4emo_1_A
8155,2hxo_1_B
8156,3bb9_1_A
8158,2p9x_1_A
8159,2yaz_1_B
8160,2rfm_1_A
8161,4cmr_1_A
8162,3p9a_1_A
8163,2p30_1_A
8164,3hwj_1_A
8166,2aag_1_B
8167,5a6t_1_C
8168,2gb5_1_A
8169,2b5i_1_D
8171,2qmw_1_D
8172,3m7n_1_A
8174,2f9h_1_B
8175,1ko1_1_B
8176,2w3x_1_B
8177,5cyx_1_A
8178,3kx8_1_B
8179,2zgg_1_A
8180,2o8s_1_A
8182,1b8g_1_B
8183,1ups_1_A
8184,5v7o_1_A
8185,2omv_1_A
8186,1zc6_1_A
8187,3s2u_1_A
8188,2vpt_1_B
8189,3fnr_1_A
8190,1pp0_1_A
8192,4gdx_1_B
8193,5a2g_1_B
8194,2hjh_1_A
8195,2bsz_1_A
8196,3qik_1_B
8197,5fsy_1_A
8198,5cyv_1_B
8199,2h89_1_D
8201,3zje_1_A
8203,4u1f_1_A
8204,2ret_1_G
8205,3idf_1_B
8206,3rri_1_A
8207,2cw6_1_A
8208,5fjx_1_A
8209,4zrs_1_B
8211,1t11_1_B
8212,4owl_1_D
8213,1qve_1_A
8214,4bif_1_A
8215,5lbt_1_B
8216,3c0t_1_A
8217,3lqc_1_B
8218,3p51_1_A
8219,5xl4_1_A
8220,1ory_1_A
8221,5i1u_1_B
8222,3f6w_1_B
8223,4aly_1_A
8225,4m5d_1_A
8227,5i35_1_A
8228,5ejq_1_A
8229,1o5q_1_C
8230,2hnh_1_A
8231,4xz7_1_A
8232,1li5_1_A
8233,4jps_1_B
8235,4bsx_1_A
8237,5diy_1_A
8240,3ig2_1_C
8241,5c3o_1_A
8243,2wkr_1_A
8244,3upv_1_A
8245,4abm_1_B
8246,5n4k_1_B
8247,5meh_1_A
8248,2o1c_1_A
8249,1b02_1_A
8250,2qrd_1_B
8251,3v9r_1_C
8252,5tzg_1_B
8253,3w1z_1_A
8254,4w78_1_B
8255,2qkv_1_A
8257,3rja_1_A
8258,3g0k_1_B
8259,3x3f_1_A
8260,5j4i_1_B
8261,1ydx_1_A
8262,4a9v_1_A
8263,4web_1_A
8264,3hsh_1_A
8265,3eud_1_A
8266,3iez_1_A
8268,4v3j_1_A
8269,2nyi_1_B
8271,3b5k_1_A
8272,1gug_1_A
8273,3r5g_1_B
8274,4c89_1_B
8275,4ejy_1_A
8276,5d74_1_A
8277,3kke_1_B
8278,2o1s_1_B
8279,5m45_1_F
8280,4qa4_1_A
8281,3efg_1_A
8282,3pv5_1_A
8283,4d0n_1_B
8285,1irj_1_B
8286,4x36_1_B
8287,5jhe_1_B
8289,3cw9_1_A
8291,3cy4_1_B
8292,4uht_1_A
8293,5e0y_1_A
8294,2uvh_1_A
8295,1h75_1_A
8296,1y96_1_A
8297,2img_1_A
8298,4ewi_1_A
8299,3ppb_1_B
8300,5nok_1_A
8301,1iuz_1_A
8302,3d6j_1_A
8303,3fdh_1_A
8305,4f7g_1_B
8306,4rp5_1_A
8307,2z3i_1_A
8308,4k91_1_A
8309,5h8g_1_A
8311,5bxy_1_A
8312,1u7h_1_A
8313,1rz4_1_A
8314,3imh_1_A
8315,2wnh_1_B
8316,3ups_1_B
8318,4era_1_A
8319,3fmi_1_A
8320,4jja_1_A
8321,3mfb_1_A
8322,3erb_1_A
8323,2igp_1_A
8324,2g5z_1_A
8325,4z8n_1_A
8326,3otd_1_A
8327,4ytl_1_A
8328,2fi9_1_A
8329,4ip4_1_A
8330,5hrt_1_A
8331,1nox_1_B
8332,3s35_1_C
8333,4n2i_1_A
8334,3gdh_1_A
8335,5xau_1_B
8336,3pwx_1_B
8337,2j6z_1_A
8338,3od8_1_B
8339,1g5b_1_A
8342,2y7d_1_C
8343,2d6y_1_A
8346,3e0s_1_A
8347,2o5r_1_A
8348,2j22_1_A
8350,4l6t_1_A
8351,2wbx_1_A
8353,2jgn_1_A
8354,3m8j_1_B
8355,1vfy_1_A
8356,5dmu_1_A
8357,4aef_1_A
8358,3pvv_1_A
8359,2hes_1_A
8361,2yvm_1_A
8362,2c5s_1_B
8363,3ii6_1_C
8364,3h74_1_A
8365,2c10_1_A
8366,2ebj_1_A
8367,3i76_1_A
8368,2ose_1_A
8369,3h95_1_B
8370,1x56_1_B
8371,3odt_1_B
8372,4gt6_1_A
8373,4pxg_1_A
8374,4m1h_1_B
8375,2bvf_1_A
8376,3no6_1_A
8378,3ucp_1_A
8379,3o14_1_A
8380,2h09_1_B
8381,3ng2_1_B
8382,5av7_1_B
8383,5o7o_1_B
8384,5e12_1_A
8385,1uxo_1_A
8386,1sqd_1_A
8387,4e0q_1_B
8388,5wk0_1_B
8389,1rm6_1_A
8390,4y9v_1_A
8391,2pid_1_A
8392,5ccb_1_B
8393,1ui5_1_A
8395,3u9r_1_A
8397,3k93_1_A
8398,2ib5_1_A
8399,2pag_1_A
8400,4how_1_A
8401,5ci4_1_A
8403,3ven_1_A
8404,4s0u_1_C
8405,5cuh_1_A
8406,1s3z_1_A
8407,3bi2_1_A
8408,3mnl_1_A
8409,4cg4_1_B
8410,3sp8_1_A
8411,2ykg_1_A
8412,3h36_1_B
8414,3u7z_1_A
8415,1vpq_1_A
8416,5jmb_1_A
8417,1uw4_1_A
8418,4rnx_1_A
8419,5by3_1_A
8420,3bhp_1_A
8421,3w6b_1_A
8423,2cjj_1_A
8424,4nof_1_A
8426,3kde_1_A
8427,2x9o_1_A
8428,5j3n_1_A
8430,3lxt_1_B
8431,1io1_1_A
8432,5tpk_1_A
8433,4mym_1_B
8434,1jid_1_A
8435,5cs0_1_A
8436,4u9w_1_A
8437,3go5_1_A
8438,2rhs_1_D
8439,5l8s_1_B
8440,2o7v_1_A
8441,4uso_1_B
8442,5hbh_1_B
8443,2xnr_1_A
8444,5xj1_1_A
8445,2c5q_1_A
8446,2uwr_1_A
8447,4fpi_1_A
8448,4aaj_1_A
8450,3bma_1_E
8451,4hc5_1_B
8452,2atw_1_A
8453,5tip_1_A
8454,3zia_1_H
8456,3l00_1_A
8457,5hpz_1_A
8458,3w7s_1_A
8459,5ygh_1_B
8460,4pfs_1_A
8461,1bcg_1_A
8462,1w62_1_A
8463,3dwb_1_A
8464,3hfq_1_A
8465,5eyi_1_B
8466,3a5z_1_B
8467,2ix2_1_A
8468,2cu3_1_B
8470,5hpe_1_A
8471,3zfo_1_A
8472,2x1k_1_A
8474,3h6x_1_B
8475,3na8_1_A
8477,3nut_1_B
8478,2y0o_1_B
8479,4aej_1_B
8480,5d0a_1_A
8481,4cu5_1_B
8482,3koq_1_A
8483,3l82_1_B
8484,3s6t_1_A
8486,4raj_1_A
8487,6bbr_1_A
8489,3pao_1_A
8490,2rgj_1_A
8491,3emf_1_B
8492,5hnf_1_A
8493,1em9_1_A
8494,4cs3_1_A
8495,1syx_1_B
8496,4j0d_1_A
8497,4r1j_1_A
8498,4ncd_1_A
8499,5uzm_1_A
8500,1r2j_1_A
8501,1oru_1_B
8502,3gjy_1_A
8503,3b77_1_A
8504,2w81_1_A
8506,4ly4_1_A
8507,3ct9_1_A
8508,3bjr_1_B
8509,5ff1_1_A
8510,2ch5_1_B
8511,2dst_1_B
8513,4p56_1_A
8514,2pbf_1_A
8515,4ay9_1_A
8517,2a4v_1_A
8518,4at7_1_B
8519,2b1g_1_A
8520,2gf4_1_A
8521,5mwk_1_A
8522,5x7f_1_B
8523,3gl5_1_B
8524,4mo9_1_A
8525,1vqr_1_A
8526,5bmp_1_A
8527,2i4l_1_B
8528,2fiq_1_B
8529,1mjt_1_A
8530,2o0q_1_A
8532,3fou_1_A
8533,2j67_1_B
8534,4dyw_1_A
8535,3io3_1_A
8536,5wf1_1_A
8537,3rgh_1_A
8538,5oq3_1_A
8539,3b2n_1_A
8540,1di2_1_B
8541,5lrt_1_A
8542,1acf_1_A
8543,1rfx_1_A
8544,4oxx_1_A
8545,3w90_1_A
8547,4w8o_1_A
8548,3lvj_1_C
8549,3jyh_1_A
8550,5ecc_1_A
8551,6ekb_1_A
8552,4h2k_1_A
8553,3nev_1_A
8554,1td6_1_A
8555,2p10_1_C
8556,1suu_1_A
8557,1r4a_1_E
8558,3qky_1_A
8559,3bal_1_A
8560,2isn_1_B
8561,3rjo_1_A
8562,2g62_1_A
8563,5hon_1_A
8566,3cbu_1_A
8567,3ira_1_A
8568,4u5y_1_A
8569,2vod_1_A
8570,2ynq_1_A
8571,3d36_1_C
8572,1mjg_1_D
8573,3fro_1_C
8575,3hi0_1_B
8577,2oi2_1_B
8578,2hi4_1_A
8579,3hgy_1_A
8580,3r3p_1_A
8581,3i18_1_A
8582,4xl5_1_B
8583,3l7v_1_A
8584,4ub9_1_A
8585,4ld6_1_A
8586,3eeq_1_B
8587,1gtk_1_A
8589,1t3b_1_B
8590,3v4o_1_C
8591,3p4l_1_A
8593,3d8d_1_A
8594,3t9o_1_A
8595,3o7w_1_A
8596,1j2j_1_B
8597,3pmd_1_A
8598,2q5w_1_A
8599,1ziw_1_A
8600,2axy_1_A
8601,4u06_1_A
8602,2inu_1_A
8603,2xrh_1_B
8604,5fmu_1_A
8605,3ah5_1_A
8606,1vcl_1_A
8607,1o51_1_A
8608,3jvo_1_G
8609,2vz5_1_A
8610,2yww_1_A
8611,5wxm_1_B
8612,3b4u_1_A
8614,1nv9_1_A
8615,4xjx_1_B
8616,1pxy_1_A
8617,1yga_1_B
8618,3o9z_1_A
8620,1kdk_1_A
8621,3car_1_A
8622,2cc3_1_B
8623,2a90_1_A
8624,3ddt_1_A
8625,4abt_1_A
8626,5jse_1_A
8627,3aqx_1_A
8628,4yl7_1_A
8629,2qry_1_A
8630,4wv5_1_A
8631,2rjm_1_A
8632,4tkd_1_B
8633,4m1j_1_A
8634,1gl2_1_B
8635,3v4y_1_B
8636,3vrh_1_B
8637,3vty_1_A
8638,2ree_1_A
8639,3uaf_1_B
8640,4nov_1_A
8641,1e1h_1_C
8642,2w2m_1_A
8643,4mjd_1_A
8644,3ti2_1_A
8645,2kin_1_B
8646,3m8z_1_A
8647,5wnw_1_B
8648,1hxi_1_A
8649,1eje_1_B
8650,3l50_1_A
8651,4i6x_1_A
8652,4apm_1_A
8653,4ei0_1_A
8654,1t3n_1_A
8655,4h6w_1_A
8656,2b3y_1_A
8657,4l7q_1_A
8658,3i2n_1_A
8660,4tyz_1_A
8661,4hdo_1_A
8662,4l8i_1_A
8663,2oxo_1_A
8664,1k6d_1_A
8665,1db3_1_B
8666,3tzt_1_B
8667,3ech_1_B
8668,2e5a_1_A
8669,2peb_1_B
8671,1jss_1_A
8672,5tr7_1_A
8673,3tlf_1_D
8674,1mrz_1_B
8675,1xqa_1_B
8676,3mqz_1_A
8677,4k3z_1_B
8678,2d4c_1_B
8679,2o1z_1_B
8681,5h7f_1_A
8682,4fou_1_B
8683,4wlr_1_A
8684,2glz_1_B
8685,4kop_1_A
8686,1wv9_1_B
8687,3hry_1_A
8688,3g5t_1_A
8689,3vnl_1_A
8690,5xt5_1_C
8691,3pga_1_D
8692,3o0d_1_A
8693,2zws_1_A
8694,2e8b_1_A
8695,2b0a_1_B
8696,4a1s_1_A
8697,3qw3_1_B
8698,2vq5_1_A
8699,2fiy_1_A
8700,4r73_1_A
8701,1ufq_1_B
8702,3fef_1_A
8703,3mi3_1_A
8705,3hwu_1_A
8706,4l33_1_A
8707,5wql_1_A
8708,5m8c_1_A
8709,1dde_1_A
8710,2dx7_1_A
8712,1mzb_1_B
8714,4yxa_1_A
8717,1xiw_1_B
8719,6cw5_1_B
8720,1i5n_1_A
8721,4pem_1_B
8722,4mad_1_A
8724,2h7g_1_A
8725,4f6p_1_A
8726,4yds_1_A
8727,4p1z_1_B
8728,3n1c_1_B
8729,5eo9_1_B
8730,1ukk_1_B
8731,5cam_1_A
8732,3agk_1_A
8733,4e03_1_A
8735,2a2f_1_A
8736,3nbh_1_B
8737,1x79_1_B
8738,3b0c_1_B
8739,5c2k_1_A
8740,1ecm_1_B
8741,2it9_1_B
8742,3lax_1_A
8743,1on1_1_A
8744,2x0q_1_A
8745,5vn5_1_C
8746,5i6r_1_B
8747,4evf_1_A
8749,3mq2_1_A
8750,5kwy_1_A
8751,5f0e_1_A
8752,4ll7_1_B
8753,5bp8_1_A
8754,3t4k_1_A
8756,1yd2_1_A
8757,2qbu_1_B
8758,3tyk_1_A
8759,5a5n_1_A
8760,4ljq_1_A
8761,3e8s_1_B
8762,2qko_1_A
8763,4a8j_1_A
8764,3idw_1_A
8765,2faw_1_A
8766,5er8_1_A
8767,4eju_1_A
8769,3zxw_1_B
8770,5c8o_1_A
8771,2f1s_1_A
8772,5ckt_1_A
8773,1jal_1_A
8774,3ils_1_A
8775,3ief_1_B
8776,3igf_1_A
8778,2db7_1_B
8779,3mvp_1_B
8780,2x65_1_A
8781,1urq_1_A
8782,4xbi_1_A
8783,2yzv_1_A
8784,3lyd_1_A
8785,6egt_1_A
8786,2egd_1_B
8787,5mj7_1_A
8789,3cx5_1_F
8790,4ruw_1_A
8791,1ddg_1_A
8792,3q2c_1_A
8793,2ek0_1_A
8794,5vji_1_C
8795,2bmb_1_A
8796,3pms_1_A
8797,3nwp_1_A
8798,5nir_1_A
8799,3men_1_A
8801,3l51_1_B
8802,4i93_1_A
8803,3lxf_1_A
8804,4zjn_1_A
8805,3dtu_1_A
8806,1j1f_1_A
8807,4juy_1_A
8808,2ymu_1_A
8809,4ayl_1_A
8812,2es4_1_B
8813,2zd7_1_A
8815,3w2w_1_B
8816,4oko_1_A
8817,3ajd_1_A
8818,2ayd_1_A
8819,3cjp_1_B
8820,3fiw_1_B
8821,4pjv_1_A
8822,5l20_1_A
8823,3dmy_1_B
8824,5ig2_1_D
8825,2ozn_1_A
8826,3jrv_1_A
8827,2dbs_1_A
8828,5t59_1_B
8829,2if8_1_A
8831,1e5r_1_B
8832,3rc1_1_A
8834,2vqe_1_P
8836,5msy_1_A
8837,4xyw_1_A
8838,2hxx_1_A
8839,4dkj_1_A
8840,1wkv_1_B
8841,4ml9_1_B
8843,4gik_1_A
8844,3aon_1_B
8846,5egq_1_C
8847,4cgr_1_B
8848,2g28_1_A
8849,3mtx_1_A
8850,3gwj_1_A
8851,6ans_1_B
8852,3m20_1_A
8853,3cc2_1_C
8854,2vic_1_A
8855,4nk2_1_A
8856,3fzi_1_A
8857,3jtw_1_B
8860,5cdj_1_A
8861,3nqo_1_B
8862,4tnn_1_A
8863,3oir_1_A
8864,5gtu_1_A
8865,3gbt_1_A
8866,5kso_1_A
8867,5eoy_1_A
8869,4r23_1_A
8870,5uf2_1_A
8871,2qya_1_B
8873,3oi8_1_B
8874,3ddc_1_D
8875,4l01_1_A
8876,1t3u_1_B
8877,2xmr_1_A
8878,1xzz_1_A
8880,3qj6_1_A
8881,1ybm_1_A
8882,5oj8_1_A
8883,3eoq_1_A
8884,3qwu_1_B
8885,3nyy_1_B
8886,3w0f_1_A
8887,4b9w_1_B
8888,3g5l_1_B
8889,4ygb_1_A
8890,2v3c_1_A
8891,2wd6_1_A
8892,3wyf_1_B
8893,3n0a_1_A
8894,4u4p_1_A
8895,5iza_1_A
8896,3ce8_1_A
8897,2oz9_1_A
8898,4j8s_1_A
8899,3eoi_1_A
8900,4moa_1_A
8901,3nft_1_B
8902,3uuw_1_A
8904,3e15_1_A
8905,5oc1_1_A
8906,2g3a_1_B
8907,1wt6_1_C
8908,2i3s_1_A
8909,4ir8_1_A
8910,2r2a_1_A
8911,3dew_1_B
8912,1htr_1_D
8913,4peo_1_A
8914,3qta_1_B
8915,3cx5_1_I
8916,5gu8_1_A
8917,3ihf_1_A
8918,4zbo_1_B
8919,5ko9_1_A
8921,1xed_1_A
8922,3ec7_1_A
8923,2qed_1_A
8924,1cwq_1_A
8925,1s99_1_A
8927,4rz0_1_B
8928,3ka5_1_A
8929,1rl0_1_A
8930,1gr0_1_A
8931,1pvt_1_A
8932,1yvr_1_A
8933,1pf5_1_A
8934,4p0t_1_A
8935,1q7l_1_A
8936,1vyg_1_A
8937,5u9n_1_A
8938,3zwh_1_C
8939,5u4u_1_A
8940,2bi0_1_A
8941,2b1y_1_B
8942,2e2o_1_A
8943,4ni6_1_A
8944,5mw0_1_A
8945,3laz_1_B
8946,1u07_1_A
8948,5c9z_1_A
8950,4j1q_1_A
8952,5leo_1_A
8953,4cia_1_B
8954,2y9w_1_B
8955,2fgr_1_A
8957,2zfo_1_A
8958,4gqo_1_A
8959,5a9h_1_B
8960,4mig_1_D
8962,3dbo_1_B
8963,2f6j_1_A
8964,2nz8_1_B
8965,4fcw_1_A
8968,3pay_1_D
8969,3p4u_1_A
8970,4eqj_1_A
8971,1iq6_1_A
8972,1ki0_1_A
8973,2y8k_1_A
8974,1mwp_1_A
8975,3ccf_1_A
8976,4arv_1_A
8977,3ewl_1_A
8978,5gy1_1_B
8979,4dzi_1_A
8980,3jzy_1_A
8982,2yjp_1_A
8984,5n3u_1_D
8985,4b3x_1_A
8986,2qty_1_A
8987,3r1p_1_A
8988,4y0l_1_A
8990,3qh4_1_A
8991,4rk9_1_A
8993,1a79_1_A
8994,2wjr_1_A
8995,4w4l_1_A
8996,3hs3_1_B
8997,2d3d_1_A
8998,4i17_1_A
8999,2p2s_1_B
9001,5xiu_1_A
9002,4i79_1_A
9004,4are_1_A
9005,5tyt_1_B
9006,3olo_1_B
9007,5j9b_1_B
9008,3q9p_1_A
9011,2uwj_1_D
9012,2hyt_1_B
9013,2vkp_1_C
9014,2fqp_1_B
9015,2zxe_1_B
9016,3b5n_1_C
9017,5von_1_A
9018,4bi3_1_A
9019,3uem_1_A
9020,3uv9_1_A
9021,1nlq_1_E
9022,5di0_1_A
9023,2ixs_1_A
9024,1lbq_1_B
9026,3mts_1_A
9027,3cp0_1_A
9028,3flj_1_B
9029,3bjq_1_C
9030,3ic3_1_B
9031,1nrj_1_A
9032,3cox_1_A
9033,3ano_1_B
9034,1qup_1_B
9035,4kp3_1_C
9036,3ee4_1_B
9038,5ddw_1_B
9039,2iy9_1_A
9040,2f6m_1_B
9041,3mh8_1_A
9042,2q9j_1_A
9043,2o2v_1_A
9044,3v1s_1_A
9046,4hk1_1_A
9047,3gz7_1_B
9048,1zxk_1_B
9049,5dfk_1_A
9050,5cb3_1_A
9051,2f31_1_A
9052,3iwa_1_B
9053,5xbj_1_A
9054,5syt_1_A
9055,4iil_1_A
9056,1fo0_1_A
9057,1y96_1_B
9058,2zru_1_A
9059,3v70_1_A
9060,4fmm_1_B
9061,1utu_1_B
9062,5c6d_1_A
9063,5jjp_1_A
9064,5wjp_1_A
9065,2uwi_1_A
9066,2qk2_1_A
9068,2ijg_1_A
9069,3uo2_1_A
9071,4us5_1_A
9072,4pz7_1_A
9073,2dyt_1_A
9074,5w0g_1_A
9075,3mdq_1_A
9076,3pt3_1_A
9077,2h9e_1_A
9078,5v4t_1_A
9081,3ebt_1_B
9082,3kyq_1_A
9083,1r5v_1_D
9084,2o8p_1_B
9085,1qcx_1_A
9086,3zrq_1_A
9087,5x6v_1_F
9088,3aq5_1_A
9089,4alp_1_E
9090,3cu3_1_B
9091,3mp2_1_A
9094,3irb_1_A
9095,2fbh_1_B
9098,5ha8_1_A
9099,3e0e_1_A
9100,4pzs_1_A
9101,4j8g_1_A
9102,3a4r_1_A
9103,3czc_1_A
9104,3ke3_1_B
9105,4jz5_1_A
9106,4bjh_1_B
9107,1nvp_1_B
9108,4mpo_1_A
9110,5mol_1_A
9111,1wqj_1_A
9112,4y0b_1_A
9114,2ptv_1_A
9115,2awn_1_A
9116,1hf2_1_A
9117,3lo7_1_A
9118,5gk0_1_B
9119,1wz3_1_B
9120,5tvo_1_B
9121,4yjw_1_A
9122,4u2v_1_B
9123,5o9e_1_B
9124,1yra_1_A
9125,5jqc_1_A
9126,4hlj_1_A
9127,4rl3_1_A
9128,2fez_1_A
9129,1h4v_1_B
9130,5wwl_1_A
9131,3c6c_1_A
9133,1qu0_1_B
9135,5icl_1_A
9136,1zt5_1_A
9137,4wcx_1_A
9138,4z8e_1_A
9139,5x4j_1_A
9140,3fjv_1_B
9141,5azc_1_A
9142,1tbg_1_E
9143,5kci_1_A
9144,5cq2_1_A
9145,4osn_1_A
9146,3mml_1_A
9148,2zrr_1_A
9150,3abk_1_H
9151,4x28_1_B
9152,3bc1_1_B
9153,4m1a_1_A
9154,4e6k_1_G
9155,3zdm_1_D
9156,5mun_1_B
9157,3sl9_1_A
9158,1h8u_1_A
9159,2i9w_1_A
9160,2x6v_1_B
9161,3kzv_1_A
9162,1dnp_1_A
9163,5uw8_1_E
9164,5mzy_1_B
9165,1xez_1_A
9166,4nqr_1_A
9167,4zua_1_B
9168,3dfg_1_A
9169,2vi7_1_B
9170,5no9_1_A
9171,5hxx_1_A
9172,4mbt_1_A
9173,4mls_1_A
9174,5h6m_1_A
9175,4a0z_1_B
9176,6b6g_1_B
9177,3bn7_1_B
9178,1q35_1_A
9179,3nja_1_B
9180,2p3p_1_A
9181,1z8h_1_A
9182,5iu1_1_A
9183,3r5a_1_A
9184,5x3h_1_A
9185,5cr8_1_A
9187,5h9f_1_J
9188,3agx_1_B
9189,4oki_1_B
9190,4inq_1_A
9191,3uby_1_A
9192,4at0_1_A
9193,3zie_1_A
9194,4i0w_1_A
9195,2otm_1_B
9196,5dmk_1_A
9197,2ea9_1_A
9198,2iqj_1_A
9199,1qmg_1_A
9200,3a1f_1_A
9201,1t6t_1_A
9203,2nsa_1_A
9204,5u2p_1_A
9205,2ism_1_A
9207,4dnd_1_A
9208,3vrd_1_B
9209,1t33_1_B
9210,4mpq_1_A
9211,3qbm_1_B
9212,2q0j_1_A
9213,1mnm_1_B
9214,1itv_1_B
9215,4j8q_1_B
9216,3ni8_1_A
9217,1b33_1_G
9218,4n6r_1_B
9219,2cj9_1_A
9221,3sov_1_A
9222,6b9x_1_A
9223,5w10_1_B
9225,5y5s_1_e
9226,5aye_1_A
9227,4ano_1_A
9228,5kl9_1_A
9229,4qrz_1_A
9230,3aj1_1_B
9232,2pr7_1_A
9233,3zxj_1_A
9234,2d5a_1_A
9235,4uac_1_A
9236,1q9u_1_B
9237,1i1r_1_D
9238,2nps_1_A
9239,4pmk_1_A
9240,5oar_1_A
9241,2ef7_1_A
9242,5mqp_1_A
9243,4imr_1_A
9244,1reo_1_A
9245,4cxf_1_A
9246,2iqc_1_A
9247,3f31_1_A
9248,4uzy_1_B
9249,3v42_1_A
9250,2pgw_1_C
9251,5uz8_1_A
9252,3ovk_1_A
9253,2bv9_1_A
9255,3tc1_1_A
9256,3jvg_1_A
9257,4e2a_1_A
9258,1wkc_1_A
9259,3b6h_1_A
9261,3lqm_1_A
9262,2g2c_1_A
9264,5szh_1_A
9265,3hdu_1_A
9266,4r9k_1_B
9267,1z6z_1_B
9268,3dg6_1_A
9269,1qf9_1_A
9270,4v1p_1_A
9271,2g5h_1_B
9272,3nx6_1_A
9273,2iab_1_B
9274,2j0w_1_B
9275,1ktj_1_A
9276,3m1a_1_D
9277,2ipq_1_A
9278,5hi8_1_B
9279,3msx_1_B
9280,5c8h_1_A
9281,1xip_1_A
9282,1jb0_1_D
9283,2ets_1_A
9284,2ghr_1_A
9285,2hqy_1_B
9286,1tml_1_A
9287,3foz_1_B
9288,2j8k_1_A
9289,2a9i_1_A
9290,2blg_1_A
9291,3byq_1_B
9292,4dj4_1_B
9293,4u9r_1_A
9294,3ohr_1_B
9296,1bik_1_A
